index|word_index|ja|hrkt|latn|en|image|sound
6357|4313|古い<b>蛍光灯</b>を取り替えてください。|ふるい <b>けいこうとう</b> を とりかえて ください。|furui <b>keikoutou</b> wo torikaete kudasai.|Please change the old fluorescent light.||sentence_6357.mp3
6358|4314|受験生は<b>正門</b>から入ってください。|じゅけんせい は <b>せいもん</b> から はいって ください。|jukensei ha <b>seimon</b> kara haitte kudasai.|Test-takers must enter from the main gate.||sentence_6358.mp3
6359|4315|その道は今、<b>下水</b>の工事をしているよ。|その みち は いま、<b>げすい</b> の こうじ を して いる よ。|sono michi ha ima,<b>gesui</b> no kouji wo shite iru yo.|The street is now under drainage construction.||sentence_6359.mp3
6360|4316|「ゆっくり歩く」の「ゆっくり」は<b>副詞</b>です。|「ゆっくり あるく」 の 「ゆっくり」 は <b>ふくし</b> です。|「yukkuri aruku」 no 「yukkuri」 ha <b>fukushi</b> desu.|"Slowly" in "walk slowly" is an adverb.||sentence_6360.mp3
6361|4317|<b>待合室</b>はとても混んでいたよ。|<b>まちあいしつ</b> は とても こんで いた よ。|<b>machiaishitsu</b> ha totemo konde ita yo.|The waiting room was very crowded.||sentence_6361.mp3
6362|4318|車を<b>車庫</b>に入れておきました。|くるま を <b>しゃこ</b> に いれて おきました。|kuruma wo <b>shako</b> ni irete okimashita.|I put the car in the garage.||sentence_6362.mp3
6363|4319|<b>受話器</b>を取ってもらえますか。|<b>じゅわき</b> を とって もらえます か。|<b>juwaki</b> wo totte moraemasu ka.|Could you hand me the receiver?||sentence_6363.mp3
6364|4320|国民の6割が<b>総理大臣</b>を支持しています。|こくみん の 6 わり が <b>そうりだいじん</b> を しじ して います。|kokumin no 6 wari ga <b>souridaijin</b> wo shiji shite imasu.|60 percent of the public support the Prime Minister (of Japan).||sentence_6364.mp3
6365|4321|彼女は<b>生け花</b>の先生です。|かのじょ は <b>いけばな</b> の せんせい です。|kanojo ha <b>ikebana</b> no sensei desu.|She is a flower arrangement teacher.||sentence_6365.mp3
6366|4322|うちでは夫も<b>炊事</b>をします。|うち で は おっと も <b>すいじ</b> を します。|uchi de ha otto mo <b>suiji</b> wo shimasu.|In my household, my husband cooks for our family too.||sentence_6366.mp3
6367|4323|<b>北極</b>にペンギンはいません。|<b>ほっきょく</b> に ペンギン は いません。|<b>hokkyoku</b> ni pengin ha imasen.|There are no penguins at the North Pole.||sentence_6367.mp3
6368|4324|私の部屋は<b>長方形</b>です。|わたし の へや は <b>ちょうほうけい</b> です。|watashi no heya ha <b>chouhoukei</b> desu.|My room is rectangular.||sentence_6368.mp3
6369|4325|空港へ彼女を<b>出迎え</b>に行きました。|くうこう へ かのじょ を <b>でむかえ</b> に いきました。|kuukou he kanojo wo <b>demukae</b> ni ikimashita.|I went to the airport to pick her up.||sentence_6369.mp3
6370|4326|彼女は一晩中彼を<b>看病</b>したの。|かのじょ は ひと ばん じゅう かれ を <b>かんびょう</b> した の。|kanojo ha hito ban juu kare wo <b>kanbyou</b> shita no.|She looked after him all night long.||sentence_6370.mp3
6371|4327|靴の底に釘が<b>刺さって</b>しまったんだ。|くつ の そこ に くぎ が <b>ささって</b> しまった ん だ。|kutsu no soko ni kugi ga <b>sasatte</b> shimatta n da.|I got a nail stuck in the bottom of my shoe.||sentence_6371.mp3
6372|4328|今朝は庭の草に<b>霜</b>が降りていたの。|けさ は にわ の くさ に <b>しも</b> が おりて いた の。|kesa ha niwa no kusa ni <b>shimo</b> ga orite ita no.|There was frost on the grass in the garden this morning.||sentence_6372.mp3
6373|4329|<b>書道</b>をすると姿勢も良くなります。|<b>しょどう</b> を する と しせい も よく なります。|<b>shodou</b> wo suru to shisei mo yoku narimasu.|Studying Japanese calligraphy can also improve your posture.||sentence_6373.mp3
6374|4330|ここで<b>直角</b>に曲がってください。|ここ で <b>ちょっかく</b> に まがって ください。|koko de <b>chokkaku</b> ni magatte kudasai.|Please turn at a right angle here.||sentence_6374.mp3
6375|4331|彼には<b>申し訳ない</b>ことをした。|かれ に は <b>もうしわけない</b> こと を した。|kare ni ha <b>moushiwakenai</b> koto wo shita.|I did something inexcusable to him.||sentence_6375.mp3
6376|4332|友人たちに協力を<b>呼びかけた</b>の。|ゆうじん たち に きょうりょく を <b>よびかけた</b> の。|yuujin tachi ni kyouryoku wo <b>yobikaketa</b> no.|I asked my friends for their cooperation.||sentence_6376.mp3
6377|4333|彼女は<b>毛糸</b>のセーターを編みました。|かのじょ は <b>けいと</b> の セーター を あみました。|kanojo ha <b>keito</b> no se-ta- wo amimashita.|She knitted a woolen sweater.||sentence_6377.mp3
6378|4334|合鍵の<b>作製</b>には二日ほどかかります。|あいかぎ の <b>さくせい</b> に は ふつか ほど かかります。|aikagi no <b>sakusei</b> ni ha futsuka hodo kakarimasu.|It takes about two days to make a duplicate key.||sentence_6378.mp3
6379|4335|<b>車掌</b>さんが車内を回ってきたよ。|<b>しゃしょう</b> さん が しゃない を まわって きた よ。|<b>shashou</b> san ga shanai wo mawatte kita yo.|The conductor went around the carriage.||sentence_6379.mp3
6380|4336|スピーカーの音が<b>やかましい</b>な。|スピーカー の おと が <b>やかましい</b> な。|supi-ka- no oto ga <b>yakamashii</b> na.|The sound from the speaker is too noisy.||sentence_6380.mp3
6381|4337|<b>決まり</b>を守ることは大切です。|<b>きまり</b> を まもる こと は たいせつ です。|<b>kimari</b> wo mamoru koto ha taisetsu desu.|It's important to keep rules.||sentence_6381.mp3
6382|4338|セーターが<b>縮んで</b>しまったな。|セーター が <b>ちぢんで</b> しまった な。|se-ta- ga <b>chijinde</b> shimatta na.|The sweater has shrunk.||sentence_6382.mp3
6383|4339|ウサギが雪の上を<b>跳ねて</b>いったよ。|ウサギ が ゆき の うえ を <b>はねて</b> いった よ。|usagi ga yuki no ue wo <b>hanete</b> itta yo.|The rabbit hopped through the snow.||sentence_6383.mp3
6384|4340|授業料を学校に<b>払い込みました</b>。|じゅぎょう りょう を がっこう に <b>はらいこみました</b>。|jugyou ryou wo gakkou ni <b>haraikomimashita</b>.|I paid tuition to the school.||sentence_6384.mp3
6385|4341|ここは<b>人通り</b>が激しいね。|ここ は <b>ひとどおり</b> が はげしい ね。|koko ha <b>hitodoori</b> ga hageshii ne.|A lot of people pass through here.||sentence_6385.mp3
6386|4342|最近、<b>不規則</b>な生活をしている。|さいきん、<b>ふきそく</b>な せいかつ を して いる。|saikin,<b>fukisoku</b>na seikatsu wo shite iru.|I've been on a irregular schedule lately.||sentence_6386.mp3
6387|4343|私はいつも同僚の<b>不平</b>を聞いているんだ。|わたし は いつも どうりょう の <b>ふへい</b> を きいて いる ん だ。|watashi ha itsumo douryou no <b>fuhei</b> wo kiite iru n da.|I'm always hearing my colleague's complaints.||sentence_6387.mp3
6388|4344|<b>地平線</b>に夕日が沈むところだったの。|<b>ちへいせん</b> に ゆうひ が しずむ ところ だった の。|<b>chiheisen</b> ni yuuhi ga shizumu tokoro datta no.|The sun was setting below the horizon where the sky meets the land.||sentence_6388.mp3
6389|4345|人々を守るのが私の<b>務め</b>です。|ひとびと を まもる の が わたし の <b>つとめ</b> です。|hitobito wo mamoru no ga watashi no <b>tsutome</b> desu.|It's my duty to protect people.||sentence_6389.mp3
6390|4346|その池の水は<b>濁って</b>いるね。|その いけ の みず は <b>にごって</b> いる ね。|sono ike no mizu ha <b>nigotte</b> iru ne.|The pond water is cloudy.||sentence_6390.mp3
6391|4347|姉は大学で<b>自然科学</b>を学んでいます。|あね は だいがく で <b>しぜんかがく</b> を まなんで います。|ane ha daigaku de <b>shizenkagaku</b> wo manande imasu.|My elder sister is studying natural science at university.||sentence_6391.mp3
6392|4348|彼は5人兄弟の<b>末っ子</b>です。|かれ は 5 にん きょうだい の <b>すえっこ</b> です。|kare ha 5 nin kyoudai no <b>suekko</b> desu.|He is the youngest of the five siblings.||sentence_6392.mp3
6393|4349|<b>送別</b>の辞は誰に頼みましょうか。|<b>そうべつ</b> の じ は だれ に たのみましょう か。|<b>soubetsu</b> no ji ha dare ni tanomimashou ka.|Who shall we ask to give a farewell speech?||sentence_6393.mp3
6394|4350|<b>プラットホーム</b>で電車が来るのを待ったの。|<b>プラットホーム</b> で でんしゃ が くる の を まった の。|<b>purattoho-mu</b> de densha ga kuru no wo matta no.|I waited on the platform for the train to arrive.||sentence_6394.mp3
6395|4351|夏休みには<b>海水浴</b>に行きます。|なつやすみ に は <b>かいすいよく</b> に いきます。|natsuyasumi ni ha <b>kaisuiyoku</b> ni ikimasu.|I go to swim in the sea during the summer.||sentence_6395.mp3
6396|4352|彼の背広に糸<b>くず</b>が付いているわ。|かれ の せびろ に いと <b>くず</b> が ついて いる わ。|kare no sebiro ni ito <b>kuzu</b> ga tsuite iru wa.|He has lint on his suit.||sentence_6396.mp3
6397|4353|祖父は<b>白髪</b>が少ないほうです。|そふ は <b>しらが</b> が すくない ほう です。|sofu ha <b>shiraga</b> ga sukunai hou desu.|My grandfather has relatively little gray hair.||sentence_6397.mp3
6398|4354|今日は<b>日用品</b>の買い物をした。|きょう は <b>にちようひん</b> の かいもの を した。|kyou ha <b>nichiyouhin</b> no kaimono wo shita.|I did grocery shopping today.||sentence_6398.mp3
6399|4355|<b>裏口</b>へお回りください。|<b>うらぐち</b> へ おまわり ください。|<b>uraguchi</b> he omawari kudasai.|Please go around to the back door.||sentence_6399.mp3
6400|4356|地震のために1週間、<b>断水</b>したの。|じしん の ため に 1 しゅうかん、<b>だんすい</b> した の。|jishin no tame ni 1 shuukan,<b>dansui</b> shita no.|The water supply was cut off for a week due to the earthquake.||sentence_6400.mp3
6401|4357|村の人たちは<b>迷信</b>を信じています。|むら の ひと たち は  <b>めいしん</b>  を しんじて います。|mura no hito tachi ha  <b>meishin</b>  wo shinjite imasu.|The people in the village believe in superstitions.||sentence_6401.mp3
6402|4358|<b>あちらこちら</b>で紅葉がきれいですね。|<b>あちら こちら</b> で こうよう が きれい です ね。|<b>achira kochira</b> de kouyou ga kirei desu ne.|The colors of autumn leaves are beautiful everywhere.||sentence_6402.mp3
6403|4359|土地によって<b>衣食住</b>は変化する。|とち によって <b>いしょくじゅう</b> は へんかする。|tochi niyotte <b>ishokujuu</b> ha henkasuru.|Clothing, food and housing vary from region to region.||sentence_6403.mp3
6404|4360|<b>今にも</b>雨が降りそうですね。|<b>いま に も</b> あめ が ふり そうです ね。|<b>ima ni mo</b> ame ga furi soudesu ne.|It looks like it's going to rain at any moment.||sentence_6404.mp3
6405|4361|湖の水は<b>透き通って</b>いたよ。|みずうみ の みず は <b>すきとおって</b> いた よ。|mizuumi no mizu ha <b>sukitootte</b> ita yo.|The water of the lake was transparent.||sentence_6405.mp3
6406|4362|<b>正方形</b>の紙を用意しましょう。|<b>せいほうけい</b> の かみ を ようい しましょう。|<b>seihoukei</b> no kami wo youi shimashou.|Prepare a regular square paper.||sentence_6406.mp3
6407|4363|私は顔を窓に<b>近づけた</b>んだ。|わたし は かお を まど に <b>ちかづけた</b> ん だ 。|watashi ha kao wo mado ni <b>chikazuketa</b> n da .|I brought my face close to the window.||sentence_6407.mp3
6408|4364|ダイエットをしてお腹が<b>引っ込みました</b>。|ダイエット を して おなか が <b>ひっこみました</b>。|daietto wo shite onaka ga <b>hikkomimashita</b>.|My stomach flattened out as a result of dieting.||sentence_6408.mp3
6409|4365|彼はとても<b>朗らか</b>な人です。|かれ は とても <b>ほがらか</b>な ひと です。|kare ha totemo <b>hogaraka</b>na hito desu.|He's a very cheerful person.||sentence_6409.mp3
6410|4366|彼は<b>目上</b>の人にとても気を使います。|かれ は <b>めうえ</b> の ひと に とても き を つかいます。|kare ha <b>meue</b> no hito ni totemo ki wo tsukaimasu.|He's very respectful of his seniors.||sentence_6410.mp3
6411|4367|このテストに失敗したら<b>落第</b>です。|この テスト に しっぱい したら <b>らくだい</b> です。|kono tesuto ni shippai shitara <b>rakudai</b> desu.|You're going to flunk if you fail this test.||sentence_6411.mp3
6412|4368|スープを少し<b>薄めましょう</b>か。|スープ を すこし <b>うすめましょう</b> か。|su-pu wo sukoshi <b>usumemashou</b> ka.|Shall I water down the soup a little?||sentence_6412.mp3
